"Päivitetty","Kunta","Varmuus","Tyyppi","Pisteet","Nimi","URL","Kunnan sivu","HTTP","Löytötapa","Osumat"
"13.8.2026 klo 14.28","Rautalampi","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://www.rautalampi.fi/paatoksenteko/toimikunnat/vanhus-ja-vammaisneuvosto/","https://www.rautalampi.fi/","200","etusivu","vanhus; ikääntyneille; eläkeläiset"
"13.8.2026 klo 14.28","Rautavaara","keskitaso","viitesivu","245","Kaikukortti täyttää 10 vuotta! Kortti on käytössä myös Rautavaaralla","https://www.rautavaara.fi/kaikukortti-tayttaa-10-vuotta-kortti-on-kaytossa-myos-rautavaaralla/","https://www.rautavaara.fi/","200","sisäinen haku","ikäihmiset; vanhus"
"13.8.2026 klo 14.28","Rautavaara","keskitaso","viitesivu","245","Rautavaara viettää hyvinvointiviikkoa 18.–24.5. – katso tästä ohjelma","https://www.rautavaara.fi/rautavaara-viettaa-hyvinvointiviikkoa-18-24-5-katso-tasta-ohjelma/","https://www.rautavaara.fi/","200","sisäinen haku","ikääntyneet; vanhus"
"13.8.2026 klo 14.28","Rautavaara","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://www.rautavaara.fi/asukkaille/kuntani-rautavaara/osallisuus-ja-vaikuttaminen/vanhus-ja-vammaisneuvosto/","https://www.rautavaara.fi/","200","syvälinkki","vanhus"
"13.8.2026 klo 14.28","Rautavaara","keskitaso","viitesivu","210","Hakutulokset haulle: vanhus","https://www.rautavaara.fi/?s=vanhus","https://www.rautavaara.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Rautavaara","keskitaso","viitesivu","210","Search results for: vanhus","https://www.rautavaara.fi/en/?s=vanhus","https://www.rautavaara.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Reisjärvi","keskitaso","viitesivu","265","Vanhus- ja vammaisneuvosto","https://www.reisjarvi.fi/vanhus-ja-vammaisneuvosto","https://www.reisjarvi.fi/","200","etusivu","vanhus; eläkeläiset"
"13.8.2026 klo 14.28","Rovaniemi","keskitaso","viitesivu","285","Onni kasvaa yhteisössä- Vanhustenviikko Rovaniemellä","https://www.rovaniemi.fi/Palvelut-sinulle/Ikaihmiselle/Vanhustenviikko","https://www.rovaniemi.fi/","200","etusivu","vanhus; vanhustyö; ikäihmiset; seniorit"
"13.8.2026 klo 14.28","Rovaniemi","korkea","palvelusivu","245","Ikäihmiselle","https://www.rovaniemi.fi/Palvelut-sinulle/Ikaihmiselle","https://www.rovaniemi.fi/","200","etusivu","ikäihmiset; ikäihmisille; seniorit; vanhus"
"13.8.2026 klo 14.28","Ruovesi","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://www.ruovesi.fi/kunta-info-ja-hallinto/paatoksenteko/vanhusneuvosto","https://www.ruovesi.fi/","200","etusivu","vanhus; ikäihmisten palvelut"
"13.8.2026 klo 14.28","Ruovesi","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://www.ruovesi.fi/kunta-info-ja-hallinto/paatoksenteko/vanhusneuvosto","https://www.ruovesi.fi/","200","etusivu","vanhus; ikäihmisten palvelut"
"13.8.2026 klo 14.28","Rusko","keskitaso","viitesivu","285","Verkkosivun näkymän koon muuttaminen","https://rusko.fi/kunta-ja-paatoksenteko/yhteystiedot/vanhus-ja-vammaisneuvosto/","https://rusko.fi/","200","etusivu","vanhus; vanhustyö"
"13.8.2026 klo 14.28","Rääkkylä","keskitaso","viitesivu","210","Vanhusneuvosto","https://www.raakkyla.fi/hyvinvointi-ja-terveys/osallisuus/vanhusneuvosto/","https://www.raakkyla.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Rääkkylä","keskitaso","viitesivu","210","Tulokset haulle: ”vanhus”","https://www.raakkyla.fi/?s=vanhus","https://www.raakkyla.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Saarijärvi","korkea","palvelusivu","600","Ikäihmiset","https://saarijarvi.fi/sosiaali-ja-terveyspalvelut/ikaihmiset/","https://saarijarvi.fi/","200","sivukartta","ikäihmiset; ikaihmiset"
"13.8.2026 klo 14.28","Sastamala","korkea","palvelusivu","600","Toimintakykyä ja osallisuutta ikääntyneille","https://sastamala.fi/arki-ja-vapaa-aika/hyvinvointi-ja-terveys/ikaantyneiden-hyvinvoinnin-ja-terveyden-edistaminen/toimintakykya-ja-osallisuutta-ikaantyneille/","https://sastamala.fi/","200","sivukartta","ikääntyneille; ikaantyneille; vanhustyö; ikääntyneet; vanhus"
"13.8.2026 klo 14.28","Sastamala","keskitaso","viitesivu","165","Sastamala","https://sastamala.fi/?vs_q=vanhus","https://sastamala.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Sauvo","keskitaso","viitesivu","285","Etusivu","https://www.sauvo.fi/","https://www.sauvo.fi/","200","etusivu","ikäihmisten palvelut"
"13.8.2026 klo 14.28","Sauvo","keskitaso","viitesivu","285","Hyvinvointi","https://www.sauvo.fi/kulttuuri-ja-vapaa-aika/hyvinvointi/","https://www.sauvo.fi/","200","syvälinkki","ikäihmisten palvelut; vanhus"
"13.8.2026 klo 14.28","Sauvo","keskitaso","viitesivu","285","Nuorisopalvelut","https://www.sauvo.fi/kulttuuri-ja-vapaa-aika/nuorten-sauvo/","https://www.sauvo.fi/","200","syvälinkki","ikäihmisten palvelut"
"13.8.2026 klo 14.28","Sauvo","keskitaso","viitesivu","285","Puhtaus- ja ruokapalvelut","https://www.sauvo.fi/asuminen-ja-ymparisto/ruoka-ja-puhtauspalvelut/","https://www.sauvo.fi/","200","syvälinkki","ikäihmisten palvelut"
"13.8.2026 klo 14.28","Sauvo","keskitaso","viitesivu","285","Puhtauspalvelut","https://www.sauvo.fi/asuminen-ja-ymparisto/ruoka-ja-puhtauspalvelut/puhtauspalvelut/","https://www.sauvo.fi/","200","syvälinkki","ikäihmisten palvelut"
"13.8.2026 klo 14.28","Savonlinna","keskitaso","viitesivu","530","Ajankohtaista","https://www.savonlinna.fi/joulupostia-ikaihmisille-kampanja-kutsuu-kaikki-savonlinnan-seudun-asukkaat-lahettamaan-joulukortteja-ikaantyneille/","https://www.savonlinna.fi/","200","sivukartta","ikaihmisille; ikaantyneille; ikäihmisille; ikääntyneille"
"13.8.2026 klo 14.28","Savonlinna","keskitaso","viitesivu","290","Vanhukset ja veteraanit","https://www.savonlinna.fi/asukas/vanhukset-ja-veteraanit/","https://www.savonlinna.fi/","200","etusivu","vanhukset"
"13.8.2026 klo 14.28","Savonlinna","keskitaso","viitesivu","230","Ajankohtaista","https://www.savonlinna.fi/joulupostia-ikaihmisille-kampanja-kerasi-yli-2600-joulukorttia-savonlinnassa/","https://www.savonlinna.fi/","200","sivukartta","ikaihmisille; ikäihmisille"
"13.8.2026 klo 14.28","Savonlinna","keskitaso","viitesivu","230","Ajankohtaista","https://www.savonlinna.fi/joulupostia-ikaihmisille-kampanja-on-kaynnissa/","https://www.savonlinna.fi/","200","sivukartta","ikaihmisille; ikäihmisille"
"13.8.2026 klo 14.28","Savonlinna","keskitaso","viitesivu","230","Ajankohtaista","https://www.savonlinna.fi/joulupostia-ikaihmisille-kampanjassa-savonlinnassa-kerattiin-kortteja-yli-2700-kappaletta/","https://www.savonlinna.fi/","200","sivukartta","ikaihmisille; ikäihmisille"
"13.8.2026 klo 14.28","Savukoski","keskitaso","viitesivu","210","Hakutulokset haulle: vanhus","https://www.savukoski.fi/?s=vanhus","https://www.savukoski.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Savukoski","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://www.savukoski.fi/kunta-ja-paatoksenteko/paatoksenteko/toimielimet/vanhus-ja-vammaisneuvosto/","https://www.savukoski.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Seinäjoki","korkea","palvelusivu","600","Kahvihetkiä, yhteislenkkejä ja sinkkuklubi ikääntyneille","https://www.seinajoki.fi/kahvihetkia-yhteislenkkeja-ja-sinkkuklubi-ikaantyneille/","https://www.seinajoki.fi/","200","sivukartta","ikääntyneille; ikaantyneille; ikäihmisille; ikääntyneet; ikääntyvä"
"13.8.2026 klo 14.28","Seinäjoki","korkea","palvelusivu","600","Seinäjoki mukaan valtakunnalliseen Kulttuurihyvinvointia ikäihmisille -kehittämishankkeeseen","https://www.seinajoki.fi/seinajoki-mukaan-valtakunnalliseen-kulttuurihyvinvointia-ikaihmisille-kehittamishankkeeseen/","https://www.seinajoki.fi/","200","sivukartta","ikäihmisille; ikaihmisille; vanhustyö; ikääntyneet; ikääntyvä; vanhus"
"13.8.2026 klo 14.28","Seinäjoki","keskitaso","viitesivu","600","Joulupostia ikäihmisille -kampanja keräsi yli kolme tuhatta joulukorttia Seinäjoella","https://www.seinajoki.fi/joulupostia-ikaihmisille-kampanja-kerasi-yli-kolme-tuhatta-joulukorttia-seinajoella/","https://www.seinajoki.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikäihminen; ikääntyneille; ikääntyvä"
"13.8.2026 klo 14.28","Seinäjoki","keskitaso","palvelusivu","215","Ikääntyvien palvelut","https://www.seinajoki.fi/ikaantyvien-palvelut/","https://www.seinajoki.fi/","200","etusivu","ikääntyneille; ikääntyvä"
"13.8.2026 klo 14.28","Siikainen","keskitaso","viitesivu","265","Vanhus- ja vammaisneuvosto | Siikainen - Luontoa käydä edellä","https://siikainen.fi/kunta-ja-hallinto/paatoksenteko/toimielimet/hyvinvointilautakunta/vanhus-ja-vammaisneuvosto/","https://siikainen.fi/","200","etusivu","vanhus; eläkeläiset"
"13.8.2026 klo 14.28","Siikainen","keskitaso","viitesivu","210","Haun tulokset haulle ""vanhus"" | Siikainen - Luontoa käydä edellä","https://siikainen.fi/?s=vanhus","https://siikainen.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Siikajoki","korkea","palvelusivu","405","Liikunnan ohjaus ja seniorit","https://www.siikajoki.fi/liikunnan-ohjaus-ja-seniorit","https://www.siikajoki.fi/","200","etusivu","seniorit; eläkkeellä"
"13.8.2026 klo 14.28","Siikajoki","korkea","palvelusivu","405","Liikunnan ohjaus ja seniorit","https://siikajoki.fi/liikunnan-ohjaus-ja-seniorit","https://www.siikajoki.fi/","200","sivukartta","seniorit; eläkkeellä"
"13.8.2026 klo 14.28","Siikajoki","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://www.siikajoki.fi/vanhus-ja-vammaisneuvosto","https://www.siikajoki.fi/","200","sisäinen haku","vanhus; vanhuspalvelu; ikääntyvä; seniorit"
"13.8.2026 klo 14.28","Siilinjärvi","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://siilinjarvi.fi/siilinjarven-kunta/osallistu-ja-vaikuta/vaikuttamistoimielimet/vanhus-ja-vammaisneuvosto/","https://www.siilinjarvi.fi/","200","etusivu","vanhus; senioreille"
"13.8.2026 klo 14.28","Siilinjärvi","keskitaso","viitesivu","285","Tulokset haulle: ”vanhus”","https://siilinjarvi.fi/?s=vanhus","https://www.siilinjarvi.fi/","200","sisäinen haku","vanhus; senioreille"
"13.8.2026 klo 14.28","Siilinjärvi","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvoston kokousmuistiot","https://siilinjarvi.fi/siilinjarven-kunta/osallistu-ja-vaikuta/vaikuttamistoimielimet/vanhus-ja-vammaisneuvosto/vanhus-ja-vammaisneuvoston-kokousmuistiot/","https://www.siilinjarvi.fi/","200","sisäinen haku","vanhus; senioreille"
"13.8.2026 klo 14.28","Siilinjärvi","keskitaso","viitesivu","285","Tulokset haulle: ”vanhus”","https://siilinjarvi.fi/page/2/?s=vanhus","https://www.siilinjarvi.fi/","200","sisäinen haku","vanhus; senioreille"
"13.8.2026 klo 14.28","Siilinjärvi","keskitaso","viitesivu","210","Search results for: “vanhus”","https://siilinjarvi.fi/en/?s=vanhus","https://www.siilinjarvi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Sipoo","korkea","palvelusivu","405","Tietotekniikan opastusta senioreille Uudellamaalla","https://www.sipoo.fi/asiointikanava/tietotekniikan-opastusta-senioreille-uudellamaalla/","https://www.sipoo.fi/","200","sisäinen haku","senioreille; seniorit; eläkkeellä; vanhus"
"13.8.2026 klo 14.28","Sipoo","keskitaso","viitesivu","210","Vammaisneuvosto ja vanhusneuvosto","https://www.sipoo.fi/palvelu/vammaisneuvosto-ja-vanhusneuvosto/","https://www.sipoo.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Siuntio","korkea","palvelusivu","600","Liikuntapalvelut senioreille käynnistyvät maanantaina 15.4.","https://www.siuntio.fi/2024/04/12/liikuntapalvelut-senioreille-kaynnistyy-ma-15-4-alkaen/?_rt=MnwxfHNlbmlvcml8MTc4NjYyMDQyMA&_rt_nonce=2eecd746ad","https://www.siuntio.fi/","200","sisäinen haku","palvelut senioreille; senioreille; vanhus"
"13.8.2026 klo 14.28","Siuntio","korkea","palvelusivu","385","Senioreille","https://www.siuntio.fi/vapaa-aika-ja-liikunta/senioreille/","https://www.siuntio.fi/","200","polku","senioreille; seniorit; vanhus"
"13.8.2026 klo 14.28","Siuntio","keskitaso","viitesivu","285","Vanhusneuvosto","https://www.siuntio.fi/asiointi-ja-paatoksenteko/paatoksenteko/vaikuttamistoimielimet/vanhusneuvosto/","https://www.siuntio.fi/","200","etusivu","vanhus; senioreille"
"13.8.2026 klo 14.28","Siuntio","keskitaso","viitesivu","285","Haku","https://www.siuntio.fi/?s=vanhus","https://www.siuntio.fi/","200","sisäinen haku","vanhus; senioreille"
"13.8.2026 klo 14.28","Siuntio","keskitaso","viitesivu","285","Sök","https://www.siuntio.fi/sv/?s=vanhus","https://www.siuntio.fi/","200","sisäinen haku","vanhus; seniorer; äldre"
"13.8.2026 klo 14.28","Sodankylä","keskitaso","viitesivu","165","Ei kaikille, mutta joillekin kaikki.","https://www.sodankyla.fi/?find=vanhus","https://www.sodankyla.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Somero","korkea","palvelusivu","600","Ikäihmisille","https://www.somero.fi/ikaihmisille/","https://www.somero.fi/","200","etusivu","ikäihmisille; ikaihmisille; vanhus"
"13.8.2026 klo 14.28","Somero","korkea","palvelusivu","480","Someron Vuoden vanhusteko -kunniamaininta","https://www.somero.fi/ikaihmisille/vanhusteko/","https://www.somero.fi/","200","sivukartta","ikaihmisille; vanhus"
"13.8.2026 klo 14.28","Somero","keskitaso","viitesivu","480","Vanhustenviikko 2026","https://www.somero.fi/ikaihmisille/vanhustenviikko/","https://www.somero.fi/","200","sivukartta","ikaihmisille; vanhus"
"13.8.2026 klo 14.28","Somero","korkea","palvelusivu","345","Syreenisalin Maanantaiklubi","https://www.somero.fi/ikaihmisille/syreenisalin-maanantaiklubi/","https://www.somero.fi/","200","sivukartta","ikaihmisille; vanhus"
"13.8.2026 klo 14.28","Somero","keskitaso","viitesivu","210","Someron Vanhusneuvosto","https://www.somero.fi/kaupunki-ja-hallinto/osallistu-ja-vaikuta/vanhusneuvosto/","https://www.somero.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Sonkajärvi","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://sonkajarvi.fi/fi/hallinto-paatoksenteko-ja-talous/vanhus-ja-vammaisneuvosto","https://sonkajarvi.fi/","200","etusivu","vanhus; ikääntyvä; eläkeläiset"
"13.8.2026 klo 14.28","Sotkamo","keskitaso","viitesivu","165","Ei löydy","https://www.sotkamo.fi/?s=vanhus","https://www.sotkamo.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Sulkava","keskitaso","viitesivu","165","Sulkavan kunta on juuri sopivan kokoinen, erityisen elämäniloinen kunta Etelä-Savon maakunnassa. Meillä on kaikki se, mitä tarvitaan hyvään elämiseen. Tervetulo","https://sulkava.fi/?phrase=vanhus","https://sulkava.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Suomussalmi","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://suomussalmi.fi/fi/kunta-ja-hallinto/paatoksenteko/vaikuttamistoimielimet/vanhus-ja-vammaisneuvosto","https://suomussalmi.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Suonenjoki","korkea","palvelusivu","405","Seniorit","https://suonenjoki.fi/seniorit/","https://suonenjoki.fi/","200","etusivu","seniorit; vanhustyö; ikäihmisille; senioreille; vanhus"
"13.8.2026 klo 14.28","Suonenjoki","korkea","palvelusivu","405","Seniorit","https://suonenjoki.fi/seniorit/?_rt=N3wxfHZhbmh1c3wxNzg2NjE5MDE0&_rt_nonce=83c1745180","https://suonenjoki.fi/","200","sisäinen haku","seniorit; vanhustyö; ikäihmisille; senioreille; vanhus"
"13.8.2026 klo 14.28","Suonenjoki","korkea","palvelusivu","405","Seniorit","https://suonenjoki.fi/seniorit/?_rt=NnwxfHNlbmlvcml8MTc4NjYxOTAxNQ&_rt_nonce=83c1745180","https://suonenjoki.fi/","200","sisäinen haku","seniorit; vanhustyö; ikäihmisille; senioreille; vanhus"
"13.8.2026 klo 14.28","Suonenjoki","keskitaso","viitesivu","285","Haku","https://suonenjoki.fi/?s=vanhus","https://suonenjoki.fi/","200","sisäinen haku","vanhus; seniorit"
"13.8.2026 klo 14.28","Suonenjoki","keskitaso","viitesivu","210","Haku","https://suonenjoki.fi/en/?s=vanhus","https://suonenjoki.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Sysmä","korkea","palvelusivu","405","Senioreille","https://sysma.fi/senioreille/","https://sysma.fi/","200","sivukartta","senioreille; vanhus"
"13.8.2026 klo 14.28","Sysmä","korkea","palvelusivu","405","Teatterikerho senioreille, 4.9.-27.11.2025","https://sysma.fi/sarjat/teatterikerho-senioreille-4-9-27-11-2025/","https://sysma.fi/","200","sivukartta","senioreille; vanhus"
"13.8.2026 klo 14.28","Sysmä","korkea","palvelusivu","405","Kansantanssikerho senioreille, 4.9.-27.11.2025","https://sysma.fi/sarjat/kansantanssikerho-senioreille-4-9-27-11-2025/","https://sysma.fi/","200","sivukartta","senioreille; vanhus"
"13.8.2026 klo 14.28","Sysmä","keskitaso","viitesivu","285","Vanhus- ja vammaisneuvosto","https://sysma.fi/vanhus-ja-vammaisneuvosto/","https://sysma.fi/","200","etusivu","vanhus; seniorit"
"13.8.2026 klo 14.28","Sysmä","keskitaso","viitesivu","210","Luonnollista loistoa","https://sysma.fi/?phrase=vanhus","https://sysma.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Säkylä","korkea","palvelusivu","570","Kulttuurista virkeyttä ja voimaa ikäihmisille sekä omaishoitajille","https://www.sakyla.fi/2025/04/15/kulttuurista-virkeytta-ja-voimaa-ikaihmisille-seka-omaishoitajille/","https://www.sakyla.fi/","200","sivukartta","ikäihmisille; ikaihmisille"
"13.8.2026 klo 14.28","Säkylä","keskitaso","viitesivu","210","Vanhustenviikko","https://www.sakyla.fi/2023/09/28/vanhusten-viikko/?_rt=MXwxfHZhbmh1c3wxNzg2NjIwNDU0&_rt_nonce=501c714a4d","https://www.sakyla.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Säkylä","keskitaso","viitesivu","210","Vanhusten viikko 2.-9.10.2022","https://www.sakyla.fi/2022/09/27/vanhusten-viikko-2-9-10-2022/?_rt=MnwxfHZhbmh1c3wxNzg2NjIwNDU0&_rt_nonce=8b3c9a9e82","https://www.sakyla.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Taipalsaari","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://www.taipalsaari.fi/fi/kunta-ja-paatoksenteko/paatoksenteko/vanhus-ja-vammaisneuvosto","https://www.taipalsaari.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Taivalkoski","keskitaso","viitesivu","1050","Joulupostia ikäihmisille -kampanja kutsuu Taivalkosken asukkaat lähettämään joulukortteja ikääntyneille","https://taivalkoski.fi/blog/joulupostia-ikaihmisille-kampanja-kutsuu-taivalkosken-asukkaat-lahettamaan-joulukortteja-ikaantyneille/","https://www.taivalkoski.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille; ikaantyneille; vanhus"
"13.8.2026 klo 14.28","Taivalkoski","keskitaso","viitesivu","1050","Joulupostia ikäihmisille -kampanja kutsuu Taivalkosken asukkaat lähettämään joulukortteja ikääntyneille","https://taivalkoski.fi/blog/joulupostia-ikaihmisille-kampanja-kutsuu-taivalkosken-asukkaat-lahettamaan-joulukortteja-ikaantyneille-2/","https://www.taivalkoski.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille; ikaantyneille; vanhus"
"13.8.2026 klo 14.28","Taivalkoski","keskitaso","viitesivu","600","Joulupostia ikäihmisille -kampanja keräsi 269 joulukorttia Taivalkoskella","https://taivalkoski.fi/blog/joulupostia-ikaihmisille-kampanja-kerasi-269-joulukorttia-taivalkoskella/","https://www.taivalkoski.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille; vanhus"
"13.8.2026 klo 14.28","Taivalkoski","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://taivalkoski.fi/paatoksenteko/vanhus-ja-vammaisneuvosto/","https://www.taivalkoski.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Taivassalo","korkea","palvelusivu","1035","Vanhustyö","https://www.taivassalo.fi/sote/vanhustyo","https://www.taivassalo.fi/","200","etusivu","vanhustyö; vanhustyo; vanhus"
"13.8.2026 klo 14.28","Taivassalo","korkea","palvelusivu","660","Yhteystiedot","https://www.taivassalo.fi/sote/vanhustyo/yhteystiedot","https://www.taivassalo.fi/","200","etusivu","vanhustyo; vanhus; vanhustyö"
"13.8.2026 klo 14.28","Taivassalo","korkea","palvelusivu","660","Vanhainkoti Ankkuri","https://www.taivassalo.fi/sote/vanhustyo/vanhainkoti","https://www.taivassalo.fi/","200","etusivu","vanhustyo; vanhus; vanhustyö"
"13.8.2026 klo 14.28","Taivassalo","korkea","palvelusivu","660","Palveluasuminen","https://www.taivassalo.fi/sote/vanhustyo/palveluasuminen","https://www.taivassalo.fi/","200","etusivu","vanhustyo; vanhus; vanhustyö"
"13.8.2026 klo 14.28","Taivassalo","korkea","palvelusivu","660","Kotihoito","https://www.taivassalo.fi/sote/vanhustyo/kotihoito","https://www.taivassalo.fi/","200","etusivu","vanhustyo; vanhus; vanhustyö"
"13.8.2026 klo 14.28","Tammela","keskitaso","viitesivu","405","Etsivän senioritoiminnan hanke","https://www.tammela.fi/terveys-ja-hyvinvointi/hyvinvoinnin-ja-terveyden-edistaminen/etsivan-senioritoiminnan-hanke","https://www.tammela.fi/","200","sivukartta","seniorit; vanhus"
"13.8.2026 klo 14.28","Tammela","keskitaso","viitesivu","405","Kaino ja Timo Lämsä  | Tammelan kunta","https://www.tammela.fi/sosiaali-ja-terveyspalvelut/hyvinvoinnin-ja-terveyden-edistaminen/etsivan-senioritoiminnan-hanke-1","https://www.tammela.fi/","200","sivukartta","seniorit; senioreille; vanhus"
"13.8.2026 klo 14.28","Tammela","keskitaso","viitesivu","405","Etsivän senioritoiminnan hanke","https://www.tammela.fi/terveys-ja-hyvinvointi/hyvinvoinnin-ja-terveyden-edistaminen/etsivan-senioritoiminnan-hanke","https://www.tammela.fi/","200","syvälinkki","seniorit; vanhus"
"13.8.2026 klo 14.28","Tammela","keskitaso","viitesivu","370","Hankkeen kuva-albumi | Tammelan kunta","https://www.tammela.fi/sosiaali-ja-terveyspalvelut/hyvinvoinnin-ja-terveyden-edistaminen/etsivan-senioritoiminnan-hanke-0","https://www.tammela.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Tampere","korkea","palvelusivu","910","Toimintakykyä ja osallisuutta etsivällä kulttuurisella vanhustyöllä","https://www.tampere.fi/kaupunki-ja-paatoksenteko/organisaatio/kaikkien-tampere-kehitysohjelma/toimintakykya-ja-osallisuutta-etsivalla-kulttuurisella-vanhustyolla","https://www.tampere.fi/","200","sivukartta","vanhustyö; vanhustyo; vanhus; ikääntyneet; senioreille"
"13.8.2026 klo 14.28","Tampere","korkea","palvelusivu","720","Ikääntyneet","https://www.tampere.fi/ikaantyneet","https://www.tampere.fi/","200","etusivu","ikääntyneet; ikaantyneet; ikäihmisille; ikääntyneille; senioreille; vanhus"
"13.8.2026 klo 14.28","Tampere","keskitaso","viitesivu","675","Tilaa kulttuurin uutiskirje senioreille","https://www.tampere.fi/kulttuuri-ja-museot/kulttuuria-ikaantyneille/tilaa-kulttuurin-uutis-kirje-senioreille","https://www.tampere.fi/","200","sivukartta","ikaantyneille; senioreille; ikääntyneet; ikääntyneille"
"13.8.2026 klo 14.28","Tampere","korkea","palvelusivu","625","Nuorena töihin – Ikäihmiset kertovat tarinansa animaatiovideolla","https://www.tampere.fi/tampereen-kanava/kaupunkikulttuurin-ja-museon-videot/nuorena-toihin-ikaihmiset-kertovat-tarinansa-animaatiovideolla","https://www.tampere.fi/","200","sivukartta","ikäihmiset; ikaihmiset; ikääntyneet"
"13.8.2026 klo 14.28","Tampere","keskitaso","viitesivu","600","Kulttuuria ikääntyneille","https://www.tampere.fi/kulttuuri-ja-museot/kulttuuria-ikaantyneille","https://www.tampere.fi/","200","sivukartta","ikääntyneille; ikaantyneille; ikäihmisille; ikääntyneet; senioreille"
"13.8.2026 klo 14.28","Tervo","keskitaso","viitesivu","890","Joulupostia ikäihmisille -kampanja kutsuu Tervon asukkaat lähettämään joulukortteja ikääntyneille - Ajankohtaista - Tervo","https://www.tervo.fi/-/joulupostia-ikaihmisille-kampanja-kutsuu-tervon-asukkaat-lahettamaan-joulukortteja-ikaantyneille","https://www.tervo.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille; ikaantyneille; vanhus"
"13.8.2026 klo 14.28","Tervo","keskitaso","viitesivu","645","Ensimmäinen kansallinen vanhuspalvelujen asiakaskysely alkaa - THL toivoo läheisten auttavan vanhuksia kyselyyn vastaamisessa","https://www.tervo.fi/-/thl-n-kansallinen-vanhuspalvelujen-asiakaskysely-alkaa","https://www.tervo.fi/","200","sivukartta","vanhuspalvelu; vanhus"
"13.8.2026 klo 14.28","Tervo","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto - Tervo","https://www.tervo.fi/fi/vanhus-ja-vammaisneuvosto","https://www.tervo.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Tervola","keskitaso","viitesivu","210","Tervola on pieni mutta ämpäripäinen","https://tervola.fi/?s=vanhus","https://tervola.fi","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Tervola","keskitaso","viitesivu","210","Everything in Lapland is Far Away - Except Tervola","https://tervola.fi/en/?s=vanhus","https://tervola.fi","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Teuva","korkea","palvelusivu","720","Ikääntyneet","https://teuva.fi/ikaantyneet/","https://teuva.fi/","200","etusivu","ikääntyneet; ikaantyneet; ikääntyneille; vanhus"
"13.8.2026 klo 14.28","Tohmajärvi","keskitaso","viitesivu","710","Etsivää vanhustyötä Tohmajärvelle Teams-tilaisuus 26.1.2022 klo 17-18 - Uutiset","https://www.tohmajarvi.fi/-/etsivaa-vanhustyota-tohmajarvelle-teams-tilaisuus-26-1-2022-klo-17-18","https://www.tohmajarvi.fi/","200","sivukartta","vanhustyö; vanhustyo; vanhus"
"13.8.2026 klo 14.28","Toholampi","korkea","palvelusivu","690","Palvelut ikäihmisille","https://www.toholampi.fi/palvelut-ikaihmisille/","https://www.toholampi.fi/","200","etusivu","ikäihmisille; ikaihmisille; eläkkeellä; vanhus"
